date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:13:56	1483/1483	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ba.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ba.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:13:57	745/745	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bb.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bb.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:13:57	183/183	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bd.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bd.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:13:58	296/296	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/be.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/be.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:02	283/283	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bg.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bg.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:03	600/600	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bh.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bh.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:03	1295/1295	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bi.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bi.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:04	481/481	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bj.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bj.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:04	305/305	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bl.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bl.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:05	32105/32105	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bm.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bm.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:06	21794/21794	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bn.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bn.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:08	273/273	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bo.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bo.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:08	227/227	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bq.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bq.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:09	12448/12448	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/br.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/br.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:10	586/586	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bs.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bs.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:11	88132/88132	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bt.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bt.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:12	625/625	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bv.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bv.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:12	305/305	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bw.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bw.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:14	9045/9045	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/by.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/by.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:20	55342/55342	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bz.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/bz.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:21	1121/1121	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ca.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ca.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:21	4315/4315	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cc.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cc.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:21	330/330	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cd.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cd.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:22	735/735	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cf.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cf.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:22	470/470	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cg.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cg.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:23	314/314	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ch.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ch.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:23	324/324	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ci.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ci.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:24	2617/2617	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ck.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/ck.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:24	613/613	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cl.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cl.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:25	825/825	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cm.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cm.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:25	950/950	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cn.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cn.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:26	282/282	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/co.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/co.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:26	281/281	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cr.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cr.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:26	660/660	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cu.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cu.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:27	1768/1768	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cv.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cv.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:27	683/683	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cw.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cw.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:28	3466/3466	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cx.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cx.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:28	10047/10047	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cy.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cy.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:30	479/479	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cz.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/cz.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:30	264/264	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/de.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/de.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:31	619/619	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/dj.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/dj.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:31	227/227	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/dk.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/dk.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
14:14:32	20430/20430	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Apr%202016%2000:44:24%20GMT	https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/dm.svg	C:/Os%20meus%20Sites/Viatura/wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flags/dm.svg	(from https://wrappixel.com/demos/admin-templates/monster-admin/minimal/scss/icons/flag-icon-css/flag-icon.min.css)
